date,window
1475344510,Google,Chrome
1475344511,Atom
1475344515,Google,Chrome
1475344521,Atom
1475344526,Google,Chrome
1475344538,Atom
1475344552,Google,Chrome
1475344569,Atom
1475344571,Terminal
1475344589,Terminal
1475344594,Terminal
1475344595,Atom
1475344597,Google,Chrome
1475344601,Google,Chrome
1475344605,Google,Chrome
1475344607,Safari
1475344623,Safari
1475344625,Safari
1475344627,Safari
1475344629,Safari
1475344631,Safari
1475344637,Safari
1475344640,Safari
1475344647,Safari
1475344651,Safari
1475344653,Terminal
1475344657,Terminal
1475344659,Terminal
1475344681,Atom
1475344691,Atom
1475344697,Atom
1475344737,Terminal
1475344739,Google,Chrome
1475344744,Terminal
1475344745,Terminal
1475344751,Terminal
1475344753,Google,Chrome
1475344756,Google,Chrome
1475344761,Google,Chrome
1475344763,Google,Chrome
1475344765,Google,Chrome
1475344777,Google,Chrome
1475344787,Google,Chrome
1475344793,Google,Chrome
1475344797,Google,Chrome
1475344811,Google,Chrome
1475344821,Google,Chrome
1475344823,Google,Chrome
1475344831,Google,Chrome
1475344837,Google,Chrome
1475344839,Google,Chrome
1475344867,Google,Chrome
1475344871,Google,Chrome
1475344874,Atom
1475344875,Atom
1475344879,Google,Chrome
1475344881,Google,Chrome
1475344893,Google,Chrome
1475344907,Google,Chrome
1475344912,Atom
1475344915,Dash
1475344971,Atom
1475344980,Google,Chrome
1475344999,Atom
1475345003,Google,Chrome
1475345012,Atom
1475345016,Atom
1475345017,Google,Chrome
1475345019,Finder
1475345023,Finder
1475345025,Finder
1475345027,Atom
1475345035,Google,Chrome
1475345054,Atom
1475345055,Google,Chrome
1475345093,Google,Chrome
1475345097,Google,Chrome
1475345105,Google,Chrome
1475345107,Atom
1475345121,Google,Chrome
1475345123,Atom
1475345155,Dash
1475345179,Atom
1475345181,Google,Chrome
1475345183,Google,Chrome
1475345185,Google,Chrome
1475345263,Google,Chrome
1475345285,Google,Chrome
1475345287,Terminal
1475345289,Terminal
1475345302,Atom
1475345331,Terminal
1475345343,Finder
1475345346,Finder
1475345348,Finder
1475345353,loginwindow
1475348143,Finder
1475348151,Atom
1475348153,Terminal
1475348155,Atom
1475348158,Terminal
1475348163,Terminal
1475348165,Atom
1475348168,Atom
1475348170,Atom
1475348172,Atom
1475348175,Atom
1475348177,Terminal
1475348183,Atom
1475348187,Atom
1475348213,Terminal
1475348227,Terminal
1475348234,Terminal
1475348236,Atom
1475348238,Safari
1475348239,Safari
1475348241,Safari
1475348243,Safari
1475348251,Atom
1475348270,Safari
1475348277,Atom
1475348281,Atom
1475348348,Safari
1475348351,Safari
1475348383,Safari
1475348385,Safari
1475348387,Safari
1475348389,Safari
1475348401,Safari
1475348403,Google,Chrome
1475348407,Google,Chrome
1475348435,Safari
1475348455,Safari
1475348457,Atom
1475348491,Safari
1475348493,Safari
1475348497,Safari
1475348505,Safari
1475348537,Safari
1475348539,Safari
1475348545,Safari
1475348549,Safari
1475348551,Safari
1475348555,Safari
1475348559,Safari
1475348567,Safari
1475348569,Safari
1475348573,Safari
1475348584,Safari
1475348587,Safari
1475348593,Safari
1475348599,Safari
1475348603,Safari
1475348651,Atom
1475348677,Safari
1475348679,Terminal
1475348681,Terminal
1475348683,Safari
1475348685,Safari
1475348689,Safari
1475348695,Atom
1475348784,Safari
1475348792,Atom
1475348793,Atom
1475348797,Safari
1475348805,Safari
1475348807,Safari
1475348810,Safari
1475348811,Safari
1475348820,Atom
1475348828,Safari
1475348831,Google,Chrome
1475348842,Safari
1475348844,Atom
1475348845,Atom
1475348847,Google,Chrome
1475348849,Safari
1475348851,Safari
1475348856,Safari
1475348859,Safari
1475348866,Safari
1475348869,Safari
1475348871,Safari
1475348875,Safari
1475348891,Atom
1475348897,Safari
1475348901,Safari
1475348903,Safari
1475348908,Atom
1475348915,Safari
1475348917,Atom
1475348920,Safari
1475348923,Safari
1475348926,Safari
1475348928,UserNotificationCenter
1475348932,Atom
1475348933,Safari
1475348936,Safari
1475348939,Atom
1475348949,Safari
1475348957,UserNotificationCenter
1475348959,Safari
1475348961,Atom
1475348967,Safari
1475348975,Atom
1475348979,Safari
1475348982,Atom
1475348989,Safari
1475348992,Atom
1475348993,Safari
1475348999,UserNotificationCenter
1475349002,Atom
1475349003,Safari
1475349009,Atom
1475349035,Safari
1475349037,Safari
1475349041,Safari
1475349044,Atom
1475349045,Safari
1475349047,Safari
1475349056,Atom
1475349057,Safari
1475349061,Safari
1475349063,Safari
1475349067,Safari
1475349077,Atom
1475349094,Safari
1475349101,Atom
1475349125,Safari
1475349127,Safari
1475349131,Atom
1475349143,Safari
1475349147,Atom
1475349153,Safari
1475349155,Safari
1475349157,UserNotificationCenter
1475349159,Safari
1475349163,Atom
1475349167,UserNotificationCenter
1475349169,Safari
1475349173,Atom
1475349211,Safari
1475349227,Safari
1475349229,Safari
1475349231,Atom
1475349234,Safari
1475349237,Atom
1475349241,Safari
1475349243,Safari
1475349267,Safari
1475349273,Safari
1475349278,Dash
1475349289,Safari
1475349306,Safari
1475349311,Dash
1475349359,Safari
1475349361,Safari
1475349366,Safari
1475349368,Safari
1475349379,Safari
1475349383,Safari
1475349385,Safari
1475349393,Safari
1475349396,Atom
1475349405,Safari
1475349407,Safari
1475349451,Safari
1475349453,Safari
1475349455,Safari
1475349465,Atom
1475349483,Safari
1475349485,Safari
1475349489,UserNotificationCenter
1475349491,Safari
1475349493,Atom
1475349503,Safari
1475349514,Atom
1475349517,Safari
1475349519,Safari
1475349521,Safari
1475349529,Safari
1475349531,Safari
1475349539,Atom
1475349541,Safari
1475349543,Safari
1475349556,Atom
1475349561,Safari
1475349563,Safari
1475349565,Safari
1475349571,Safari
1475349573,Safari
1475349579,Safari
1475349594,Atom
1475349607,Safari
1475349618,Atom
1475349631,Safari
1475349633,Atom
1475349635,Safari
1475349639,Atom
1475349649,Safari
1475349651,UserNotificationCenter
1475349653,Safari
1475349669,Safari
1475349679,Atom
1475349687,Safari
1475349704,Atom
1475349757,Safari
1475349790,Atom
1475349805,Safari
1475349817,Atom
1475349819,Safari
1475349821,UserNotificationCenter
1475349823,Safari
1475349825,Safari
1475349833,Safari
1475349835,Safari
1475349854,Atom
1475349857,Safari
1475349859,Atom
1475349871,Safari
1475349874,UserNotificationCenter
1475349877,Safari
1475349885,Atom
1475349893,Safari
1475349897,Atom
1475349905,Safari
1475349922,Atom
1475349923,Safari
1475349929,Safari
1475349943,Safari
1475349949,Safari
1475349951,Safari
1475349953,Safari
1475349961,Safari
1475349963,Safari
1475349979,Safari
1475349981,Safari
1475350014,Atom
1475350071,Safari
1475350079,Atom
1475350084,Safari
1475350085,Atom
1475350089,Safari
1475350099,Atom
1475350108,Safari
1475350110,Atom
1475350113,Safari
1475350123,Atom
1475350128,Safari
1475350132,UserNotificationCenter
1475350133,Safari
1475350135,Safari
1475350162,GarageBand
1475350163,Atom
1475350168,GarageBand
1475350169,Safari
1475350171,Atom
1475350175,Safari
1475350178,UserNotificationCenter
1475350180,Safari
1475350189,GarageBand
1475350191,GarageBand
1475350193,Atom
1475350196,Safari
1475350200,UserNotificationCenter
1475350201,Safari
1475350240,Atom
1475350270,Safari
1475350271,UserNotificationCenter
1475350273,Safari
1475350281,Atom
1475350295,Safari
1475350299,Atom
1475350311,Slack
1475350315,Safari
1475350317,Safari
1475350319,Safari
1475350324,Safari
1475350325,Safari
1475350349,Safari
1475350351,Safari
1475350353,Safari
1475350357,Safari
1475350361,Safari
1475350365,Safari
1475350367,Safari
1475350373,Atom
1475350379,Safari
1475350383,Safari
1475350385,Safari
1475350387,Atom
1475350402,Slack
1475350423,Atom
1475350444,Safari
1475350445,Safari
1475350457,Safari
1475350459,Safari
1475350461,Safari
1475350485,Atom
1475350496,Safari
1475350497,Safari
1475350500,Safari
1475350524,Atom
1475350529,Safari
1475350558,Atom
1475350647,Safari
1475350649,Atom
1475350653,Safari
1475350658,UserNotificationCenter
1475350659,Safari
1475350662,UserNotificationCenter
1475350663,Safari
1475350677,Atom
1475350683,Safari
1475350693,Atom
1475350706,Safari
1475350723,Atom
1475350725,Safari
1475350847,Safari
1475350849,Dash
1475350863,Safari
1475350866,Google,Chrome
1475350867,Google,Chrome
1475350898,Safari
1475350899,Atom
1475350961,Safari
1475350963,Google,Chrome
1475350965,Google,Chrome
1475350981,Safari
1475350989,Safari
1475351005,Finder
1475351007,Finder
1475351011,Terminal
1475351014,Finder
1475351017,Safari
1475351019,Finder
1475351024,Atom
1475351027,Finder
1475351029,Safari
1475351031,Google,Chrome
1475351051,Terminal
1475351054,Atom
1475351055,Atom
1475351061,Google,Chrome
1475351125,Terminal
1475351130,Atom
1475351135,Google,Chrome
1475351138,Atom
1475351139,Atom
1475351163,Google,Chrome
1475351165,Google,Chrome
1475351172,Google,Chrome
1475351173,Google,Chrome
1475351177,Google,Chrome
1475351179,Google,Chrome
1475351185,Atom
1475351283,Google,Chrome
1475351286,Google,Chrome
1475351287,Google,Chrome
1475351289,Atom
1475351297,Google,Chrome
1475351299,Google,Chrome
1475351303,Google,Chrome
1475351315,Google,Chrome
1475351317,Google,Chrome
1475351321,Google,Chrome
1475351323,Google,Chrome
1475351325,Google,Chrome
1475351329,Atom
1475351505,Google,Chrome
1475351509,Google,Chrome
1475351515,Google,Chrome
1475351517,Google,Chrome
1475351527,Google,Chrome
1475351529,Google,Chrome
1475351573,Google,Chrome
1475351577,Atom
1475351583,Google,Chrome
1475351585,Google,Chrome
1475351589,Google,Chrome
1475351607,Google,Chrome
1475351609,Atom
1475351611,Google,Chrome
1475351613,Google,Chrome
1475351615,Atom
1475351621,Google,Chrome
1475351623,Google,Chrome
1475351625,Dash
1475351653,Google,Chrome
1475351657,Google,Chrome
1475351659,Google,Chrome
1475351662,Google,Chrome
1475351695,Atom
1475351697,Google,Chrome
1475351699,Google,Chrome
1475351703,Atom
1475351717,Google,Chrome
1475351723,Google,Chrome
1475351731,Google,Chrome
1475351733,Google,Chrome
1475351791,Atom
1475351799,Google,Chrome
1475351809,Atom
1475351933,Google,Chrome
1475351936,Google,Chrome
1475351939,Atom
1475351945,Google,Chrome
1475351956,Atom
1475351959,Google,Chrome
1475351977,Atom
1475351981,Google,Chrome
1475351989,WhatsApp
1475351991,Atom
1475351999,Google,Chrome
1475352011,WhatsApp
1475352027,Google,Chrome
1475352029,Google,Chrome
1475352042,Google,Chrome
1475352083,Atom
1475352085,Google,Chrome
1475352089,Atom
1475352227,Google,Chrome
1475352229,Atom
1475352241,Google,Chrome
1475352253,Atom
1475352257,Google,Chrome
1475352289,Atom
1475352299,Google,Chrome
1475352303,Google,Chrome
1475352305,Google,Chrome
1475352307,Atom
1475352347,Google,Chrome
1475352349,Atom
1475352362,Google,Chrome
1475352365,Atom
1475352371,Google,Chrome
1475352379,Atom
1475352381,Atom
1475352439,Google,Chrome
1475352441,Atom
1475352445,Google,Chrome
1475352449,Atom
1475352451,Atom
1475352455,Google,Chrome
1475352465,Atom
1475352473,Google,Chrome
1475352477,Atom
1475352479,Google,Chrome
1475352485,Atom
1475352491,Google,Chrome
1475352497,Atom
1475352504,Spotify
1475352521,Google,Chrome
1475352523,Atom
1475352535,Google,Chrome
1475352537,Atom
1475352539,Google,Chrome
1475352542,Atom
1475352549,Google,Chrome
1475352561,Atom
1475352615,Google,Chrome
1475352618,Safari
1475352623,Safari
1475352626,Google,Chrome
1475352635,Atom
1475352643,Google,Chrome
1475352667,Atom
1475352718,Google,Chrome
1475352726,Atom
1475352733,Google,Chrome
1475352739,Atom
1475352745,Google,Chrome
1475352751,Finder
1475352753,Finder
1475352763,Slack
1475352781,Safari
1475352783,Slack
1475352799,Slack
1475352801,Atom
1475352821,Slack
1475352833,Atom
1475352853,Slack
1475352863,Atom
1475352895,Google,Chrome
1475352907,Atom
1475352909,Google,Chrome
1475352915,Google,Chrome
1475352918,Google,Chrome
1475352921,Atom
1475352925,Google,Chrome
1475352931,Atom
1475352933,Google,Chrome
1475352947,Atom
1475352971,Google,Chrome
1475352980,Google,Chrome
1475352983,Atom
1475352991,Google,Chrome
1475353021,Atom
1475353027,Google,Chrome
1475353035,Atom
1475353047,Google,Chrome
1475353053,Google,Chrome
1475353055,Google,Chrome
1475353057,Google,Chrome
1475353059,Google,Chrome
1475353075,Google,Chrome
1475353081,Google,Chrome
1475353083,Google,Chrome
1475353087,Atom
1475353098,Google,Chrome
1475353107,Google,Chrome
1475353109,Google,Chrome
1475353115,Google,Chrome
1475353119,Google,Chrome
1475353123,Google,Chrome
1475353127,Google,Chrome
1475353146,Atom
1475353205,Google,Chrome
1475353221,Atom
1475353249,Google,Chrome
1475353265,Google,Chrome
1475353269,Google,Chrome
1475353272,Google,Chrome
1475353277,Google,Chrome
1475353279,Google,Chrome
1475353288,Atom
1475353309,Google,Chrome
1475353319,Atom
1475353327,Google,Chrome
1475353341,Atom
1475353347,Google,Chrome
1475353353,Atom
1475353369,Google,Chrome
1475353371,Atom
1475353377,Google,Chrome
1475353380,Atom
1475353445,Google,Chrome
1475353455,Atom
1475353457,Google,Chrome
1475353461,Atom
1475353467,Google,Chrome
1475353471,Atom
1475353477,Google,Chrome
1475353487,Atom
1475353491,Atom
1475353499,Atom
1475353501,Google,Chrome
1475353503,Atom
1475353507,Google,Chrome
1475353519,Atom
1475353591,Google,Chrome
1475353597,Atom
1475353617,Google,Chrome
1475353629,Atom
1475353635,Google,Chrome
1475353637,Atom
1475353639,Google,Chrome
1475353663,Atom
1475353667,Google,Chrome
1475353680,Atom
1475353691,Google,Chrome
1475353704,Atom
1475353725,Dash
1475353727,Dash
1475353747,Atom
1475353757,Google,Chrome
1475353759,Atom
1475353765,Google,Chrome
1475353787,Atom
1475353791,Google,Chrome
1475353807,Atom
1475353818,Google,Chrome
1475353820,Atom
1475353821,Atom
1475353825,Google,Chrome
1475353829,Atom
1475353832,Atom
1475353833,Google,Chrome
1475353838,Atom
1475353843,Dash
1475353868,Atom
1475353869,Google,Chrome
1475353877,Google,Chrome
1475353880,Google,Chrome
1475353884,Google,Chrome
1475353886,Google,Chrome
1475353897,Google,Chrome
1475353899,Google,Chrome
1475353901,Google,Chrome
1475353903,Google,Chrome
1475353915,Atom
1475353923,Google,Chrome
1475353929,Atom
1475353945,Google,Chrome
1475353947,Atom
1475353951,Google,Chrome
1475353955,Atom
1475353957,Google,Chrome
1475353962,Atom
1475353964,Atom
1475353971,Google,Chrome
1475353980,Telegram
1475353988,Atom
1475354006,Google,Chrome
1475354034,Atom
1475354066,Google,Chrome
1475354068,Atom
1475354080,Google,Chrome
1475354087,Atom
1475354098,Google,Chrome
1475354109,Google,Chrome
1475354128,Atom
1475354137,Google,Chrome
1475354142,Atom
1475354144,Atom
1475354150,Atom
1475354151,Atom
1475354154,Google,Chrome
1475354175,Atom
1475354188,Google,Chrome
1475354320,Atom
1475354325,Terminal
1475354360,Google,Chrome
1475354362,Atom
1475354365,Google,Chrome
1475354399,Atom
1475354420,Google,Chrome
1475354423,Atom
1475354426,Atom
1475354432,Google,Chrome
1475354483,Atom
1475354486,Google,Chrome
1475354525,Google,Chrome
1475354570,Slack
1475354571,Slack
1475354573,Terminal
1475354587,Terminal
1475354601,Finder
1475354602,__LOCKEDSCREEN
1475354603,loginwindow
1475356644,Finder
1475356646,Terminal
1475356648,Terminal
1475356650,Safari
1475356652,Safari
1475356654,Safari
1475356656,Spotify
1475356660,Safari
1475356671,Spotify
1475356683,Safari
1475356685,Safari
1475356690,Safari
1475356730,Safari
1475356732,Safari
1475356783,Safari
1475356790,Safari
1475356818,Safari
1475356820,Safari
1475356828,Spotify
1475356830,Safari
1475356842,Safari
1475356870,Safari
1475356881,Safari
1475356898,Safari
1475357454,Safari
1475357516,Spotify
1475357812,loginwindow
1475410608,Spotify
1475410617,Terminal
1475410619,Terminal
1475410640,Terminal
1475410644,Safari
1475410647,Safari
1475410651,Safari
1475410652,Messages
1475410655,Safari
1475410683,Safari
1475410691,Terminal
1475410691,loginwindow
1475410719,__LOCKEDSCREEN
1475430271,Messages
1475430302,Spotify
1475430526,loginwindow
1475430619,Spotify
1475430685,Safari
1475430687,Safari
1475430693,Safari
1475430699,Safari
1475430703,Safari
1475430727,Safari
1475430729,Spotify
1475431189,__LOCKEDSCREEN
1475431193,loginwindow
1475431406,Spotify
1475431416,Safari
1475431418,Safari
1475431425,Safari
1475431428,Safari
1475431430,Safari
1475431544,Safari
1475431550,Finder
1475431554,Safari
1475431556,Safari
1475431558,Safari
1475431572,Spotify
1475431592,Safari
1475431606,Safari
1475431634,Safari
1475431636,Safari
1475431638,Safari
1475431644,Safari
1475431650,Safari
1475431652,Safari
1475431664,Safari
1475431686,Safari
1475431690,Safari
1475431696,Safari
1475431698,Safari
1475431700,Safari
1475431710,Safari
1475431714,Safari
1475431718,Safari
1475431720,Safari
1475431722,Safari
1475431760,Spotify
1475431764,Safari
1475431790,Safari
1475431792,Safari
1475431798,Safari
1475431874,Safari
1475431876,Safari
1475431940,Safari
1475431950,Safari
1475431952,Safari
1475431954,Safari
1475431961,Safari
1475431981,Safari
1475431982,Safari
1475431984,Safari
1475431986,Safari
1475431988,Safari
1475431990,Safari
1475431992,Safari
1475431996,Safari
1475432008,Safari
1475432022,Safari
1475432038,Telegram
1475432042,Safari
1475432046,Safari
1475432072,Safari
1475432076,Safari
1475432086,Safari
1475432088,Spotify
1475432092,Safari
1475432104,Slack
1475432108,Safari
1475432110,Slack
1475432112,WhatsApp
1475432114,Slack
1475432116,Slack
1475432120,Safari
1475432124,Safari
1475432156,Safari
1475432164,Safari
1475432170,Safari
1475432182,Safari
1475432190,Safari
1475432206,Safari
1475432228,Telegram
1475432248,WhatsApp
1475432262,Telegram
1475432278,WhatsApp
1475432280,Safari
1475432282,Safari
1475432285,Safari
1475432287,Safari
1475432315,Safari
1475432316,Safari
1475432318,Safari
1475432320,Safari
1475432374,WhatsApp
1475432376,Safari
1475432398,WhatsApp
1475432400,Safari
1475432402,Safari
1475432406,Safari
1475432408,Safari
1475432414,Spotify
1475432416,Safari
1475432424,Spotify
1475432428,Safari
1475432430,Safari
1475432432,Safari
1475432459,Safari
1475432484,Safari
1475432490,Safari
1475432492,Safari
1475432496,Safari
1475432500,Safari
1475432502,Safari
1475432506,Safari
1475432512,Safari
1475432516,Safari
1475432518,Safari
1475432522,Safari
1475432526,Safari
1475432530,Safari
1475432532,Safari
1475432534,Safari
1475432536,Safari
1475432540,Safari
1475432544,Safari
1475432706,App,Store
1475432708,App,Store
1475432730,Safari
1475432736,Safari
1475432738,Safari
1475432745,Safari
1475432746,Safari
1475432749,Safari
1475432750,App,Store
1475432764,1Password mini
1475432766,App,Store
1475432772,Safari
1475432791,Safari
1475432795,Safari
1475432801,Safari
1475432809,Safari
1475432898,Safari
1475432902,Activity,Monitor
1475432926,Safari
1475432932,Safari
1475432936,Safari
1475432938,Safari
1475433012,Safari
1475433022,Safari
1475433024,Safari
1475433038,Safari
1475433040,Safari
1475433042,Safari
1475433054,Safari
1475433056,Finder
1475433060,Terminal
1475433062,Terminal
1475433064,Terminal
1475433068,Terminal
1475433072,Terminal
1475433074,Terminal
1475433080,Terminal
1475433212,loginwindow
1475433799,Terminal
1475433802,Atom
1475433814,Safari
1475433816,Safari
1475433818,Safari
1475433824,Safari
1475433826,Atom
1475433848,Safari
1475433850,Safari
1475433854,Google,Chrome
1475433862,Atom
1475433864,Google,Chrome
1475433866,Atom
1475433874,Google,Chrome
1475433884,Atom
1475433894,Google,Chrome
1475433911,Atom
1475433918,Google,Chrome
1475433920,Atom
1475433924,Google,Chrome
1475433927,Atom
1475433928,Google,Chrome
1475433931,Atom
1475433932,Google,Chrome
1475433934,Atom
1475433938,Google,Chrome
1475433940,Atom
1475433944,Google,Chrome
1475433954,WhatsApp
1475433958,Google,Chrome
1475433964,Atom
1475433973,Google,Chrome
1475433978,Atom
1475433978,Atom
1475433982,Google,Chrome
1475433985,Atom
1475433986,Atom
1475433988,Google,Chrome
1475433990,Atom
1475433996,Google,Chrome
1475434009,Atom
1475434027,Google,Chrome
1475434034,Atom
1475434034,Atom
1475434048,Google,Chrome
1475434075,Atom
1475434076,Atom
1475434080,Terminal
1475434122,Google,Chrome
1475434126,Atom
1475434248,Google,Chrome
1475434254,Atom
1475434269,Google,Chrome
1475434271,Atom
1475434273,Terminal
1475434274,Terminal
1475434286,Google,Chrome
1475434293,Google,Chrome
1475434305,Google,Chrome
1475434312,Atom
1475434339,Google,Chrome
1475434346,Atom
1475434472,Google,Chrome
1475434485,Atom
1475434493,Atom
1475434498,Google,Chrome
1475434502,Atom
1475434508,Google,Chrome
1475434515,Atom
1475434516,Atom
1475434518,Google,Chrome
1475434526,Atom
1475434526,Atom
1475434534,Google,Chrome
1475434541,Google,Chrome
1475434544,Google,Chrome
1475434556,Atom
1475434556,Atom
1475434564,Google,Chrome
1475434566,Google,Chrome
1475434568,Atom
1475434570,Google,Chrome
1475434583,Atom
1475434623,Terminal
1475434624,Terminal
1475434646,Terminal
1475434648,Terminal
1475434653,Atom
1475434680,Google,Chrome
1475434697,Atom
1475434699,Atom
1475434701,Google,Chrome
1475434716,Atom
1475434733,Google,Chrome
1475434737,Atom
1475434738,Atom
1475434744,Google,Chrome
1475434753,Atom
1475434759,Google,Chrome
1475434764,Google,Chrome
1475434766,Google,Chrome
1475434770,Atom
1475434773,Google,Chrome
1475434774,Google,Chrome
1475434780,Atom
1475434784,Google,Chrome
1475434804,Atom
1475434806,Atom
1475434835,Google,Chrome
1475434837,Terminal
1475434860,Google,Chrome
1475434860,Atom
1475434867,Google,Chrome
1475434872,Google,Chrome
1475434877,Google,Chrome
1475434886,Google,Chrome
1475434888,Google,Chrome
1475434912,Atom
1475434919,Atom
1475434921,Atom
1475434934,Atom
1475434934,Atom
1475434944,Google,Chrome
1475434954,Atom
1475434956,Atom
1475434979,Atom
1475434991,Atom
1475435042,Atom
1475435042,Atom
1475435045,Google,Chrome
1475435054,Google,Chrome
1475435062,Atom
1475435105,Google,Chrome
1475435108,Atom
1475435117,Atom
1475435121,Google,Chrome
1475435123,Atom
1475435129,Atom
1475435138,Google,Chrome
1475435140,Atom
1475435146,Atom
1475435146,Atom
1475435157,Google,Chrome
1475435163,Atom
1475435164,Atom
1475435171,Google,Chrome
1475435197,Atom
1475435198,Atom
1475435213,Atom
1475435240,Google,Chrome
1475435244,Atom
1475435246,Google,Chrome
1475435265,Atom
1475435266,Atom
1475435282,Google,Chrome
1475435292,Atom
1475435292,Atom
1475435294,Google,Chrome
1475435318,Atom
1475435318,Atom
1475435320,Google,Chrome
1475435341,Atom
1475435342,Atom
1475435354,Atom
1475435354,Atom
1475435360,Google,Chrome
1475435367,Atom
1475435370,Atom
1475435399,Atom
1475435400,Atom
1475435402,Google,Chrome
1475435408,Atom
1475435413,Google,Chrome
1475435414,Atom
1475435422,Google,Chrome
1475435430,Atom
1475435430,Atom
1475435444,Google,Chrome
1475435450,Google,Chrome
1475435459,Google,Chrome
1475435464,Google,Chrome
1475435469,Google,Chrome
1475435475,Google,Chrome
1475435480,Google,Chrome
1475435482,Google,Chrome
1475435488,Atom
1475435491,Google,Chrome
1475435499,Google,Chrome
1475435501,Google,Chrome
1475435508,Google,Chrome
1475435510,Atom
1475435512,Atom
1475435517,Google,Chrome
1475435518,Google,Chrome
1475435523,Atom
1475435525,Atom
1475435532,Google,Chrome
1475435544,Google,Chrome
1475435546,Google,Chrome
1475435556,Atom
1475435563,Atom
1475435568,Atom
1475435570,Atom
1475435598,Google,Chrome
1475435600,Google,Chrome
1475435602,Atom
1475435604,Atom
1475435608,Atom
1475435610,Google,Chrome
1475435618,Google,Chrome
1475435622,Google,Chrome
1475435625,Google,Chrome
1475435628,Google,Chrome
1475435632,Atom
1475435634,Atom
1475435636,Atom
1475435640,Atom
1475435642,Atom
1475435648,Google,Chrome
1475435667,Atom
1475435669,Atom
1475435671,Google,Chrome
1475435674,Atom
1475435676,Atom
1475435682,Google,Chrome
1475435686,Atom
1475435702,Google,Chrome
1475435715,Atom
1475435722,Google,Chrome
1475435726,Atom
1475435726,Atom
1475435731,Google,Chrome
1475435736,Atom
1475435738,Google,Chrome
1475435743,Atom
1475435744,Atom
1475435746,Google,Chrome
1475435749,Atom
1475435767,Google,Chrome
1475435772,Atom
1475435776,Google,Chrome
1475435780,Atom
1475435809,Google,Chrome
1475435810,Atom
1475435824,Atom
1475435824,Atom
1475435832,Google,Chrome
1475435839,Atom
1475435840,Atom
1475435848,Atom
1475435848,Atom
1475435852,Google,Chrome
1475435854,Google,Chrome
1475435864,Google,Chrome
1475435876,Google,Chrome
1475435900,Atom
1475435914,Google,Chrome
1475435917,Google,Chrome
1475435920,Atom
1475435934,Google,Chrome
1475435941,Atom
1475435943,Google,Chrome
1475435954,Atom
1475435954,Atom
1475435970,Google,Chrome
1475435981,Atom
1475435982,Atom
1475435988,Atom
1475435988,Atom
1475436000,Google,Chrome
1475436016,Atom
1475436016,Atom
1475436032,Google,Chrome
1475436053,Atom
1475436054,Atom
1475436068,Google,Chrome
1475436076,Atom
1475436076,Atom
1475436085,Google,Chrome
1475436093,Atom
1475436096,Atom
1475436120,Google,Chrome
1475436141,Atom
1475436160,Atom
1475436169,Finder
1475436173,Finder
1475436178,Finder
1475436180,Atom
1475436193,Finder
1475436194,Atom
1475436197,Atom
1475436200,Terminal
1475436200,Terminal
1475436202,Terminal
1475436250,Atom
1475436253,Atom
1475436254,Terminal
1475436286,Atom
1475436312,Google,Chrome
1475436334,Atom
1475436338,Atom
1475436356,Google,Chrome
1475436360,Google,Chrome
1475436363,Google,Chrome
1475436369,Google,Chrome
1475436378,Atom
1475436380,Google,Chrome
1475436400,Atom
1475436402,SecurityAgent
1475436412,Atom
1475436414,Finder
1475436416,Finder
1475436418,Finder
1475436423,Atom
1475436430,Finder
1475436445,Atom
1475436452,Finder
1475436456,Finder
1475436459,Atom
1475436461,Finder
1475436463,Finder
1475436468,Finder
1475436470,Finder
1475436472,Finder
1475436476,Finder
1475436485,Finder
1475436488,Atom
1475436494,Atom
1475436497,Google,Chrome
1475436499,Google,Chrome
1475436508,Dash
1475436534,Atom
1475436552,Atom
1475436554,Google,Chrome
1475436571,Atom
1475436572,Atom
1475436584,Atom
1475436584,Atom
1475436666,Google,Chrome
1475436669,Atom
1475436690,Google,Chrome
1475436694,Atom
1475436696,Google,Chrome
1475436708,Finder
1475436712,Finder
1475436714,Finder
1475436716,Finder
1475436720,Finder
1475436726,Google,Chrome
1475436736,Google,Chrome
1475436740,Google,Chrome
1475436750,Google,Chrome
1475436756,Google,Chrome
1475436760,Google,Chrome
1475436762,Google,Chrome
1475436766,Google,Chrome
1475436771,Google,Chrome
1475436774,Google,Chrome
1475436780,Google,Chrome
1475436784,Google,Chrome
1475436790,Google,Chrome
1475436798,Atom
1475436815,Google,Chrome
1475436818,Atom
1475436840,Google,Chrome
1475436844,Google,Chrome
1475436860,Atom
1475436865,Google,Chrome
1475436882,Atom
1475437000,Google,Chrome
1475437014,Atom
1475437014,Atom
1475437024,Google,Chrome
1475437036,Atom
1475437038,Atom
1475437049,Google,Chrome
1475437128,Atom
1475437128,Atom
1475437138,Google,Chrome
1475437167,Dash
1475437168,Dash
1475437220,Slack
1475437220,Slack
1475437224,Atom
1475437242,Atom
1475437254,Atom
1475437260,Google,Chrome
1475437272,Dash
1475437282,Google,Chrome
1475437286,Atom
1475437296,Google,Chrome
1475437299,Atom
1475437331,Google,Chrome
1475437354,Atom
1475437358,Atom
1475437369,Google,Chrome
1475437374,Atom
1475437378,Atom
1475437378,Atom
1475437386,Google,Chrome
1475437444,Atom
1475437448,Google,Chrome
1475437454,Google,Chrome
1475437460,Atom
1475437460,Google,Chrome
1475437479,Google,Chrome
1475437482,Google,Chrome
1475437486,Google,Chrome
